Episode,Score
4570,179.1074124
4571,183.5808141
4572,183.9858356
4573,188.0565612
4574,184.9327275
4575,184.3201033
4576,185.1757803
4577,181.1651144
4578,181.9120217
4579,179.9639124
4580,179.8809375
4581,177.7508138
4582,175.0459663
4583,172.4955081
4584,170.6559543
4585,174.7681575
4586,172.2589306
4587,173.2516946
4588,176.0357689
4589,178.1383471
4590,180.7707569
4591,182.2971722
4592,185.7396251
4593,188.0992653
4594,184.086673
4595,183.0269326
4596,185.7133319
4597,183.772287
4598,185.4682615
4599,183.0395363
4600,182.470888
4601,181.6421019
4602,177.8216533
4603,180.3349875
4604,175.0791402
4605,175.5813721
4606,175.9342635
4607,174.0035211
4608,172.7138621
4609,171.8162058
4610,168.3931615
4611,168.5925446
4612,166.1504057
4613,164.5005748
4614,166.0121095
4615,167.8857522
4616,166.4356385
4617,167.2983252
4618,166.3090536
4619,168.516854
4620,165.8588226
4621,168.0067213
4622,168.2954237
4623,170.8642477
4624,170.7624148
4625,169.5154503
4626,169.6115982
4627,166.8865417
4628,165.8623937
4629,168.7879081
4630,174.4889307
4631,174.4615573
4632,171.1932025
4633,168.5319518
4634,170.4572095
4635,171.6402234
4636,170.2059215
4637,167.253824
4638,171.1164898
4639,173.3757694
4640,170.7034826
4641,170.7127808
4642,172.6812363
4643,174.2536561
4644,174.000839
4645,173.3186406
4646,171.4145205
4647,172.1014877
4648,170.3547867
4649,168.019691
4650,166.3177839
4651,167.8483934
4652,164.9903906
4653,164.4342492
4654,162.370588
4655,159.596983
4656,160.5733662
4657,159.4323192
4658,158.0515105
4659,160.1930098
4660,163.0516379
4661,166.5225364
4662,168.4582882
4663,168.3537784
4664,166.4426856
4665,166.4361827
4666,170.4972455
4667,174.9958287
4668,174.4692492
4669,174.2561092
4670,173.1281406
4671,175.1852185
4672,171.2738371
4673,172.6683578
4674,172.8473237
4675,171.7651531
4676,170.1695376
4677,171.5953112
4678,174.4814687
4679,173.4040497
4680,171.4962262
4681,172.5142144
4682,170.9632552
4683,169.9568552
4684,171.5263287
4685,172.4235847
4686,170.9727058
4687,169.5241262
4688,168.6993614
4689,170.7317051
4690,171.5873297
4691,173.617551
4692,171.0269303
4693,170.3600582
4694,170.0355881
4695,170.6873281
4696,173.1617973
4697,172.2430246
4698,171.4574222
4699,173.0138733
4700,172.0857331
4701,170.4000005
4702,167.9374711
4703,164.9807324
4704,162.8951142
4705,161.1165382
4706,164.9103486
4707,167.5155929
4708,166.3526373
4709,163.7414826
4710,163.7374758
4711,162.0519618
4712,165.9294315
4713,165.9579113
4714,163.3227164
4715,163.5527052
4716,159.8150026
4717,159.909804
4718,161.5710842
4719,162.0044669
4720,154.6914849
4721,154.8033295
4722,153.7731857
4723,153.1546243
4724,151.695777
4725,156.3900787
4726,156.3854971
4727,154.1197855
4728,154.5684336
4729,158.3371708
4730,157.6205794
4731,159.4138682
4732,157.7105683
4733,155.6878688
4734,157.7260604
4735,159.5173614
4736,158.7002873
4737,157.4037121
4738,156.5268266
4739,158.1732726
4740,158.6861253
4741,160.1980025
4742,160.628094
4743,157.9471105
4744,158.9467703
4745,160.2727886
4746,158.8199808
4747,161.7057635
4748,159.4492985
4749,161.2515802
4750,159.9234606
4751,157.5011047
4752,156.1062955
4753,159.1220973
4754,160.9087999
4755,162.7558536
4756,163.1995855
4757,167.6702472
4758,168.1997704
4759,164.1824837
4760,166.9836455
4761,168.3165999
4762,166.3544119
4763,164.0270368
4764,168.3514137
4765,167.3795223
4766,169.7132181
4767,168.4522412
4768,170.3647478
4769,170.9650174
4770,169.0814156
4771,168.3933353
4772,171.206349
4773,170.4484561
4774,169.1052059
4775,168.3082386
4776,166.2441009
4777,167.7811127
4778,166.0769397
4779,163.6803942
4780,166.9769641
4781,166.3561637
4782,171.4171544
4783,174.2441839
4784,173.0726679
4785,174.2409585
4786,172.4813015
4787,171.5655728
4788,168.5698638
4789,170.1239411
4790,171.4474051
4791,168.8308092
4792,166.0046983
4793,168.8941339
4794,167.8451838
4795,167.0589468
4796,166.7540273
4797,164.9190589
4798,163.4920728
4799,163.7382721
4800,164.182722
4801,161.7708706
4802,159.5188937
4803,162.7795533
4804,163.2197044
4805,162.6235524
4806,165.6446538
4807,165.3719565
4808,166.2055883
4809,168.2913558
4810,169.7305585
4811,172.9609371
4812,172.5075308
4813,174.3821635
4814,174.3199836
4815,173.0453522
4816,169.771473
4817,170.4025497
4818,166.7343623
4819,164.9046589
4820,167.8050314
4821,166.2936514
4822,166.3263664
4823,165.3288506
4824,166.2277052
4825,167.8655076
4826,167.0705634
4827,165.7743613
4828,164.4954175
4829,164.8431939
4830,165.6970476
4831,167.5921032
4832,167.9361399
4833,164.2109019
4834,159.1407454
4835,160.7613317
4836,163.6126215
4837,161.3238142
4838,164.3681328
4839,165.9638156
4840,164.2124176
4841,163.8451632
4842,161.5383851
4843,159.600796
4844,162.1158205
4845,160.562691
4846,161.9311735
4847,161.4701199
4848,160.9111685
4849,162.3424737
4850,162.1538728
4851,160.1622214
4852,162.0932923
4853,159.2076388
4854,159.2670317
4855,158.1987875
4856,162.6900104
4857,164.7866056
4858,164.4301997
4859,163.0273862
4860,163.1086051
4861,162.9651724
4862,161.7759779
4863,161.0803268
4864,165.1909823
4865,165.4553748
4866,162.5576577
4867,160.6957834
4868,163.4382426
4869,162.7679386
4870,162.9250162
4871,165.5701247
4872,165.267128
4873,162.4997613
4874,163.8317515
4875,164.5042179
4876,164.3383626
4877,163.2637543
4878,164.4165761
4879,165.5502034
4880,166.8720369
4881,167.188842
4882,168.5577806
4883,169.3016793
4884,168.6102346
4885,163.5614348
4886,163.8288296
4887,163.6974091
4888,166.6358269
4889,165.2640284
4890,162.7598119
4891,163.3791615
4892,163.6184092
4893,164.7356346
4894,166.2237659
4895,167.6745624
4896,166.9999533
4897,169.3630891
4898,165.8470865
4899,166.3796197
4900,165.7580213
4901,167.8666748
4902,165.9257938
4903,164.4431133
4904,159.8073185
4905,157.8348751
4906,158.0082442
4907,161.6365182
4908,164.2248719
4909,160.7080071
4910,161.0986278
4911,160.6830161
4912,162.0123986
4913,160.4688458
4914,163.4106704
4915,164.0248075
4916,166.0519339
4917,167.6607768
4918,168.4715199
4919,169.7885876
4920,168.2599769
4921,169.131286
4922,169.6459527
4923,172.3780542
4924,173.5848202
4925,173.5809924
4926,175.0885925
4927,177.6360499
4928,181.1803883
4929,184.9069109
4930,182.9571879
4931,179.9646849
4932,180.9905632
4933,177.705501
4934,178.8840015
4935,176.8636523
4936,176.4532929
4937,174.6373332
4938,175.0384801
4939,175.4518089
4940,175.7335948
4941,172.5504583
4942,174.3976226
4943,172.6988283
4944,175.7753477
4945,175.1667304
4946,176.8551574
4947,174.5140593
4948,173.2305578
4949,175.1084841
4950,177.413175
4951,173.5358058
4952,173.183897
4953,172.0580166
4954,174.0745657
4955,174.0886494
4956,174.7300449
4957,170.4587128
4958,171.0268164
4959,167.5635462
4960,169.8859604
4961,168.3274629
4962,171.7752517
4963,172.0880863
4964,173.6861757
4965,172.6344482
4966,171.2211658
4967,170.613304
4968,166.4194676
4969,167.5816577
4970,170.6103707
4971,170.2289156
4972,170.7340002
4973,169.8478016
4974,172.1208773
4975,175.6479691
4976,173.1448848
4977,173.4410665
4978,171.14479
4979,170.4996961
4980,170.8438098
4981,167.4712937
4982,166.7209551
4983,171.7504948
4984,172.9893249
4985,171.8642921
4986,169.3164948
4987,168.5484536
4988,171.500015
4989,173.4573155
4990,177.5846418
4991,175.5867609
4992,173.685047
4993,175.5393626
4994,174.733674
4995,173.571077
4996,173.1427901
4997,172.1075397
4998,170.0382379
4999,170.6692244
5000,169.2122857
